0.00	1.33
1.38	2.79
2.84	3.80
3.84	4.80
4.84	6.30
6.34	6.84
6.88	7.63
7.67	10.01
10.05	11.43
11.47	12.30
12.35	14.10
14.14	15.35
15.39	16.56
16.60	17.93
17.98	18.44
18.48	19.94
19.98	20.90
20.94	22.94
22.98	24.15
24.19	25.69
25.73	26.44
26.48	27.57
27.61	29.11
29.15	30.24
30.28	31.20
31.24	33.28
33.32	34.62
34.66	36.41
36.45	38.33
38.37	39.25
39.29	40.29
40.33	41.62
41.67	42.58
42.63	46.34
46.38	47.84
47.88	49.01
49.05	49.80
49.84	50.72
50.76	51.51
51.55	52.59
52.64	54.01
54.05	55.22
55.26	55.68
55.72	56.47
56.51	59.27
59.31	59.98
60.02	61.48
61.52	62.23
62.27	63.31
63.35	64.23
64.27	65.36
65.40	67.40
67.44	69.82
69.86	71.45
71.49	73.28
73.32	75.53
75.58	79.33
79.37	80.87
80.91	81.46
81.50	83.63
83.67	87.67
87.71	88.55
88.59	89.71
89.76	90.97
91.01	92.26
92.30	93.76
93.80	94.34
94.39	95.97
96.01	97.14
97.18	97.97
98.01	98.64
98.68	100.27
100.31	102.31
102.35	104.85
104.90	105.48
105.52	106.69
106.73	114.45
114.49	115.99
116.03	116.83
116.87	118.08
118.12	119.79
119.83	120.66
120.70	121.66
121.70	122.54
122.58	124.08
124.12	127.34
127.38	132.05
132.09	132.97
133.01	134.93
134.97	137.39
137.43	138.81
138.85	139.93
139.97	141.10
141.14	141.64
141.68	142.10
142.14	143.43
143.48	144.52
144.56	145.48
145.52	145.94
145.98	147.69
147.73	148.65
148.69	149.57
149.61	151.32
151.36	152.78
152.82	153.53
153.57	156.87
156.91	159.74
159.78	160.83
160.87	161.41
161.45	162.41
162.45	164.71
164.75	165.29
165.33	166.75
166.79	167.58
167.63	168.63
168.67	169.59
169.63	170.59
170.63	171.75
171.80	172.09
172.13	174.76
174.80	175.72
175.76	177.55
177.59	178.85
