0.00	1.54
1.58	2.88
2.92	4.00
4.05	4.71
4.75	5.51
5.55	7.42
7.47	8.72
8.76	9.59
9.63	10.51
10.55	16.18
16.22	17.60
17.64	19.56
19.60	20.73
20.77	24.94
24.98	28.95
28.99	31.53
31.57	34.33
34.37	39.58
39.62	41.79
41.83	42.42
42.46	44.88
44.92	46.96
47.01	48.67
48.72	49.63
49.67	50.93
50.97	58.89
58.93	60.69
60.73	62.23
62.27	64.23
64.27	66.86
66.90	69.53
69.57	70.57
70.61	73.24
73.28	74.91
74.95	76.28
76.33	77.37
77.41	78.41
78.45	84.04
84.08	89.63
89.67	91.30
91.34	92.55
92.59	94.01
94.05	99.14
99.18	100.23
100.27	101.60
101.64	103.06
103.10	104.77
104.81	107.27
107.32	108.19
108.23	110.15
110.19	113.74
113.78	114.95
114.99	116.66
116.70	118.24
118.28	120.20
120.25	121.20
121.25	122.46
122.50	124.96
125.00	128.29
128.34	129.55
129.59	132.30
132.34	134.84
134.88	136.80
136.85	137.85
137.89	139.26
139.31	140.97
141.02	142.10
142.14	143.02
143.06	144.39
144.44	145.65
145.69	148.65
148.69	149.11
149.15	149.69
149.73	151.03
151.07	152.78
152.82	153.70
153.74	154.03
154.07	155.49
155.53	156.87
156.91	159.12
159.16	161.62
161.66	162.70
162.75	163.29
163.33	164.25
164.29	166.12
166.17	167.08
167.13	168.25
168.29	169.59
169.63	170.30
170.34	171.30
171.34	173.01
173.05	175.30
175.34	177.64
177.68	178.30
178.34	179.55
179.60	180.85
180.89	183.93
183.98	185.52
185.56	186.39
186.44	187.52
187.56	188.31
188.35	197.74
