0	11
12	544
545	651
652	1100
1101	1139
1140	1163
1164	1192
1193	1207
1208	1264
1265	1361
1362	1496
1497	1646
1647	1658
1659	1684
1685	1701
1702	1726
1727	1748
1749	1768
1769	1796
1797	1822
1823	1853
1854	1877
1878	1927
1928	1979
1980	2056
2057	2116
2117	2175
2176	2224
2225	2308
2309	2400
2401	2454
2455	2662
2663	2751
2752	2877
2878	2919
2920	2961
2962	3250
3251	3301
3302	3339
3340	3384
3385	3459
3460	3530
3531	3563
3564	3628
3629	3660
3661	3693
3694	3712
3713	3758
3759	3794
3795	3809
3810	3881
3882	3903
3904	3939
3940	3965
3966	3992
3993	4011
4012	4033
4034	4070
4071	4193
4194	4276
4277	4378
4379	4432
4433	4490
4491	4565
4566	4623
4624	4669
4670	4704
4705	4728
4729	4744
4745	4769
4770	4824
4825	4852
4853	4883
4884	4900
4901	4933
4934	4951
4952	5020
5021	5046
5047	5062
5063	5579
5580	5709
