0.00	6.46
6.51	11.09
11.14	21.56
21.60	25.32
25.36	41.37
41.42	46.88
46.92	49.88
49.92	52.84
52.89	55.76
55.81	57.22
57.27	61.98
62.02	63.19
63.23	64.94
64.98	66.40
66.44	67.69
67.73	70.57
70.61	73.49
73.53	77.37
77.41	80.58
80.62	84.25
84.29	86.09
86.13	87.55
87.59	89.01
89.05	93.64
93.68	95.76
95.80	98.10
98.14	104.31
104.35	108.86
108.90	110.74
110.78	112.45
112.49	115.41
115.45	118.12
118.16	119.41
119.45	121.75
121.79	123.96
124.00	133.13
133.17	134.84
134.88	136.85
136.89	139.39
139.43	147.69
147.73	148.48
148.52	155.45
