0.00	0.46
0.50	22.69
22.73	27.15
27.19	45.88
45.92	47.51
47.55	48.51
48.55	49.72
49.76	50.34
50.38	52.72
52.76	56.77
56.81	62.40
62.44	68.65
68.69	69.15
69.19	70.24
70.28	70.95
70.99	71.99
72.03	72.91
72.95	73.74
73.78	74.91
74.95	75.99
76.03	77.29
77.33	78.29
78.33	80.37
80.41	82.54
82.58	85.75
85.79	88.25
88.30	90.72
90.76	92.76
92.80	96.26
96.30	100.10
100.14	102.35
102.39	111.03
111.07	114.74
114.78	119.99
120.04	121.75
121.79	123.50
123.54	135.55
135.59	137.68
137.72	139.26
139.31	141.14
141.18	144.27
144.31	147.23
147.27	148.61
148.65	151.32
151.36	152.65
152.69	154.03
154.07	154.82
154.86	156.74
156.78	158.24
158.28	158.87
158.91	161.87
161.91	162.79
162.83	164.29
164.33	165.37
165.42	166.50
166.54	167.29
167.33	168.21
168.25	169.75
169.79	174.88
174.92	178.34
178.39	182.60
182.64	184.85
184.89	187.27
187.31	190.40
190.44	192.82
192.86	194.74
194.78	196.20
196.24	197.20
197.24	197.86
197.91	198.91
198.95	201.20
201.24	202.37
202.41	203.66
203.70	204.37
204.41	205.75
205.79	206.50
206.54	209.38
209.42	210.46
210.50	211.13
211.17	232.69
232.73	238.11
