0.00	1.00
1.04	1.67
1.71	3.21
3.25	3.88
3.92	7.22
7.26	12.22
12.26	13.60
13.64	14.60
14.64	16.06
16.10	17.27
17.31	18.73
18.77	19.77
19.81	20.56
20.60	21.35
21.40	22.52
22.56	24.65
24.69	25.15
25.19	26.69
26.74	28.07
28.11	29.28
29.32	31.24
31.28	32.24
32.28	33.07
33.12	33.83
33.87	35.29
35.33	35.62
35.66	36.41
36.45	37.95
38.00	38.50
38.54	39.62
39.66	41.04
41.08	45.92
45.96	48.01
48.05	48.72
48.76	50.09
50.13	50.93
50.97	52.14
52.18	52.72
52.76	53.97
54.01	56.26
56.31	57.14
57.18	58.81
58.85	59.77
59.81	61.48
61.52	64.02
64.06	65.69
65.73	66.78
66.82	67.86
67.90	68.94
68.99	72.49
72.53	74.12
74.16	75.66
75.70	76.62
76.66	79.20
79.25	80.29
80.33	82.79
82.83	87.21
87.25	88.38
88.42	89.46
89.51	92.88
92.93	93.97
94.01	95.05
95.09	95.47
95.51	98.10
98.14	100.56
100.60	101.27
101.31	101.98
102.02	102.35
102.39	103.77
103.81	104.40
104.44	105.23
105.27	106.23
106.27	106.86
106.90	108.27
108.32	110.86
110.90	113.70
113.74	117.33
117.37	117.95
117.99	118.95
118.99	121.08
121.12	122.50
122.54	125.25
125.29	131.17
131.21	133.63
133.68	134.76
134.80	141.81
141.85	143.98
144.02	146.02
146.06	152.19
152.24	153.61
153.65	154.82
154.86	156.57
156.61	160.37
160.41	162.12
162.16	164.75
164.79	167.88
167.92	174.13
174.17	175.22
175.26	176.13
176.18	177.14
177.18	177.80
177.84	181.60
181.64	182.52
182.56	185.73
185.77	186.60
186.64	187.94
187.98	191.44
191.48	193.69
193.74	199.20
199.24	200.95
200.99	204.00
