0	279
280	370
371	443
444	482
483	513
514	544
545	566
567	585
586	626
627	654
655	667
668	701
702	722
723	846
847	889
890	928
929	1003
1004	1011
1012	1046
1047	1079
1080	1192
1193	1273
1274	1323
1324	1380
1381	1398
1399	1472
1473	1545
1546	1662
1663	1742
1743	1829
1830	1859
1860	1932
1933	1954
1955	1984
1985	2012
2013	2152
2153	2237
2238	2334
2335	2425
2426	2772
2773	2783
2784	2858
2859	2935
2936	3009
3010	3086
3087	3137
3138	3189
3190	3227
3228	3361
3362	3460
3461	3505
3506	3516
3517	3653
3654	3675
3676	3700
3701	3729
3730	3786
3787	3812
3813	3826
3827	3908
3909	3959
3960	4012
4013	4034
4035	4083
4084	4148
4149	4195
4196	4231
4232	4254
4255	4271
4272	4297
4298	4328
4329	4357
4358	4391
4392	4406
4407	4465
4466	4540
4541	4583
4584	4637
4638	4779
4780	4796
4797	4837
4838	4873
4874	4886
4887	5045
5046	5124
5125	5313
5314	5423
5424	5651
5652	5728
